"","land","plot","year","species","abundance","height","id"
"417","Narnia",5,1999,"DEGVAG",5,8.5,"1999HE551"
"418","Narnia",5,1999,"DEGVAG",3,8.5,"1999HE552"
"419","Narnia",5,1999,"DEGVAG",3,8,"1999HE553"
"420","Narnia",5,1999,"DEGVAG",5,10,"1999HE554"
"421","Narnia",5,1999,"DEGVAG",2,10,"1999HE555"
"422","Narnia",5,1999,"YALPUL",2,5,"1999HE556"
"423","Narnia",5,1999,"XXXlitter",2,0,"1999HE557"
"424","Narnia",5,1999,"DEGVAG",2,13,"1999HE558"
"425","Narnia",5,1999,"XXXcarex",2,4,"1999HE559"
"426","Narnia",5,1999,"DEGVAG",2,6,"1999HE5510"
"427","Narnia",5,1999,"DEGVAG",2,8,"1999HE562"
"428","Narnia",5,1999,"DEGVAG",2,8,"1999HE563"
"429","Narnia",5,1999,"DEGVAG",2,6,"1999HE564"
"430","Narnia",5,1999,"YALPHL",2,0,"1999HE565"
"431","Narnia",5,1999,"DEGVAG",2,4,"1999HE566"
"432","Narnia",5,1999,"DEGVAG",2,4,"1999HE567"
"433","Narnia",5,1999,"YALPUL",2,1,"1999HE568"
"434","Narnia",5,1999,"XXXcarex",2,3,"1999HE569"
"435","Narnia",5,1999,"DEGVAG",2,9,"1999HE5610"
"436","Narnia",5,1999,"DEGVAG",2,4.5,"1999HE571"
"437","Narnia",5,1999,"DEGVAG",2,4.5,"1999HE573"
"438","Narnia",5,1999,"XXXothermoss",2,0,"1999HE574"
"439","Narnia",5,1999,"DEGVAG",2,13,"1999HE575"
"440","Narnia",5,1999,"DEGVAG",2,0,"1999HE577"
"441","Narnia",5,1999,"XXXcarex",2,0,"1999HE578"
"442","Narnia",5,1999,"XXXcarex",2,5.5,"1999HE579"
"443","Narnia",5,1999,"XXXcarex",2,15,"1999HE5710"
"444","Narnia",5,1999,"YALPHL",2,0.5,"1999HE581"
"445","Narnia",5,1999,"XXXothermoss",2,0,"1999HE582"
"446","Narnia",5,1999,"XXXothermoss",2,0,"1999HE583"
"447","Narnia",5,1999,"DEGVAG",3,13,"1999HE584"
"448","Narnia",5,1999,"DEGVAG",5,8.8,"1999HE585"
"449","Narnia",5,1999,"DEGVAG",2,0,"1999HE586"
"450","Narnia",5,1999,"DEGVAG",2,0,"1999HE587"
"451","Narnia",5,1999,"DEGVAG",2,13.5,"1999HE588"
"452","Narnia",5,1999,"XXXlitter",2,0,"1999HE589"
"453","Narnia",5,1999,"DRYINT",2,1,"1999HE5810"
"454","Narnia",5,1999,"DEGVAG",2,0,"1999HE591"
"455","Narnia",5,1999,"DEGVAG",2,0,"1999HE592"
"456","Narnia",5,1999,"XXXothermoss",2,0,"1999HE593"
"457","Narnia",5,1999,"DEGVAG",2,9,"1999HE594"
"458","Narnia",5,1999,"DEGVAG",3,8.5,"1999HE595"
"459","Narnia",5,1999,"DEGVAG",2,10,"1999HE596"
"460","Narnia",5,1999,"DEGVAG",2,0,"1999HE597"
"461","Narnia",5,1999,"DEGVAG",2,8,"1999HE598"
"462","Narnia",5,1999,"DEGVAG",2,0,"1999HE599"
"463","Narnia",5,1999,"DRYINT",2,3,"1999HE5910"
"464","Narnia",5,1999,"DEGVAG",2,5.5,"1999HE5101"
"465","Narnia",5,1999,"DEGVAG",2,11,"1999HE5102"
"466","Narnia",5,1999,"YALRET",2,5,"1999HE5103"
"467","Narnia",5,1999,"DEGVAG",2,3.5,"1999HE5104"
"468","Narnia",5,1999,"DEGVAG",2,3.5,"1999HE5105"
"469","Narnia",5,1999,"DEGVAG",2,5,"1999HE5106"
"470","Narnia",5,1999,"DEGVAG",2,5,"1999HE5107"
"471","Narnia",5,1999,"DEGVAG",2,4.5,"1999HE5108"
"472","Narnia",5,1999,"DEGVAG",2,16,"1999HE5109"
"473","Narnia",6,1999,"PEDLAN",2,3.5,"1999HE611"
"474","Narnia",6,1999,"YALPUL",2,1,"1999HE612"
"475","Narnia",6,1999,"YALPUL",2,1,"1999HE613"
"476","Narnia",6,1999,"DEGVAG",2,0,"1999HE615"
"477","Narnia",6,1999,"DEGVAG",2,4.5,"1999HE616"
"478","Narnia",6,1999,"XXXothermoss",2,0,"1999HE617"
"479","Narnia",6,1999,"DEGVAG",2,8.5,"1999HE618"
"480","Narnia",6,1999,"YALPHL",2,1,"1999HE619"
"481","Narnia",6,1999,"DEGVAG",2,0,"1999HE6110"
"482","Narnia",6,1999,"YALPUL",2,4.5,"1999HE621"
"483","Narnia",6,1999,"DEGVAG",2,9,"1999HE622"
"484","Narnia",6,1999,"DEGVAG",2,0,"1999HE623"
"485","Narnia",6,1999,"DEGVAG",5,10,"1999HE624"
"486","Narnia",6,1999,"DEGVAG",2,0,"1999HE625"
"487","Narnia",6,1999,"XXXotherherb",2,5,"1999HE626"
"488","Narnia",6,1999,"XXXothermoss",2,0,"1999HE627"
"489","Narnia",6,1999,"XXXlitter",2,0,"1999HE628"
"490","Narnia",6,1999,"XXXothermoss",2,0,"1999HE629"
"491","Narnia",6,1999,"DEGVAG",2,4,"1999HE6210"
"492","Narnia",6,1999,"DEGVAG",2,9,"1999HE631"
"493","Narnia",6,1999,"DEGVAG",2,6,"1999HE632"
"494","Narnia",6,1999,"DEGVAG",2,3,"1999HE633"
"495","Narnia",6,1999,"DEGVAG",2,5.5,"1999HE634"
"496","Narnia",6,1999,"XXXlitter",2,0,"1999HE635"
"497","Narnia",6,1999,"LUPARC",2,5.5,"1999HE636"
"498","Narnia",6,1999,"XXXlitter",2,0,"1999HE637"
"499","Narnia",6,1999,"YALPHL",2,1.5,"1999HE638"
"500","Narnia",6,1999,"YALPUL",2,5,"1999HE639"
"501","Narnia",6,1999,"SAUANG",2,1.5,"1999HE6310"
"502","Narnia",6,1999,"DEGVAG",2,5,"1999HE641"
"503","Narnia",6,1999,"DEGVAG",2,5,"1999HE642"
"504","Narnia",6,1999,"DEGVAG",2,1.5,"1999HE643"
"505","Narnia",6,1999,"DEGVAG",2,3.5,"1999HE644"
"506","Narnia",6,1999,"XXXlitter",2,0,"1999HE645"
"507","Narnia",6,1999,"XXXlitter",2,0,"1999HE646"
"508","Narnia",6,1999,"XXXpeltigera",2,0,"1999HE647"
"509","Narnia",6,1999,"CETCUC",2,0,"1999HE648"
"510","Narnia",6,1999,"DEGVAG",2,6.5,"1999HE649"
"511","Narnia",6,1999,"XXXlitter",2,0,"1999HE651"
"512","Narnia",6,1999,"DEGVAG",2,9,"1999HE652"
"513","Narnia",6,1999,"DEGVAG",2,6,"1999HE653"
"514","Narnia",6,1999,"DEGVAG",2,10.5,"1999HE654"
"515","Narnia",6,1999,"DEGVAG",2,19,"1999HE655"
"516","Narnia",6,1999,"XXXothermoss",2,0,"1999HE656"
"517","Narnia",6,1999,"DACARC",2,0,"1999HE657"
"518","Narnia",6,1999,"XXXothermoss",2,0,"1999HE658"
"519","Narnia",6,1999,"DEGVAG",2,6,"1999HE659"
"520","Narnia",6,1999,"DEGVAG",2,5,"1999HE6510"
"521","Narnia",6,1999,"XXXcarex",2,4,"1999HE661"
"522","Narnia",6,1999,"XXXcarex",2,10.5,"1999HE662"
"523","Narnia",6,1999,"DEGVAG",2,5.5,"1999HE663"
"524","Narnia",6,1999,"YALPUL",2,8.5,"1999HE664"
"525","Narnia",6,1999,"DEGVAG",2,0,"1999HE665"
"526","Narnia",6,1999,"YALPUL",2,3,"1999HE666"
"527","Narnia",6,1999,"YALPUL",2,5,"1999HE668"
"528","Narnia",6,1999,"DEGVAG",5,13,"1999HE669"
"529","Narnia",6,1999,"DEGVAG",2,6,"1999HE6610"
"530","Narnia",6,1999,"YALPUL",3,5,"1999HE671"
"531","Narnia",6,1999,"XXXcarex",2,9,"1999HE672"
"532","Narnia",6,1999,"YALPUL",2,0.5,"1999HE673"
"533","Narnia",6,1999,"DEGVAG",2,5.5,"1999HE674"
"534","Narnia",6,1999,"DEGVAG",3,0,"1999HE675"
"535","Narnia",6,1999,"YALPUL",2,5,"1999HE676"
"536","Narnia",6,1999,"CETISL",2,1,"1999HE677"
"537","Narnia",6,1999,"YALPUL",2,5.5,"1999HE678"
"538","Narnia",6,1999,"DEGVAG",2,9,"1999HE679"
"539","Narnia",6,1999,"DEGVAG",2,6,"1999HE6710"
"540","Narnia",6,1999,"XXXcarex",2,5,"1999HE681"
"541","Narnia",6,1999,"POAARC",2,3,"1999HE682"
"542","Narnia",6,1999,"XXXothermoss",2,0,"1999HE683"
"543","Narnia",6,1999,"DEGVAG",2,0,"1999HE684"
"544","Narnia",6,1999,"DEGVAG",2,3.5,"1999HE685"
"545","Narnia",6,1999,"XXXlitter",2,0,"1999HE686"
"546","Narnia",6,1999,"POAARC",2,3,"1999HE687"
"547","Narnia",6,1999,"DEGVAG",3,6,"1999HE689"
"548","Narnia",6,1999,"DEGVAG",2,16,"1999HE6810"
"549","Narnia",6,1999,"POAARC",2,0,"1999HE691"
"550","Narnia",6,1999,"YALPUL",2,6,"1999HE692"
"551","Narnia",6,1999,"YALPUL",2,0.5,"1999HE693"
"552","Narnia",6,1999,"DEGVAG",2,10,"1999HE694"
"553","Narnia",6,1999,"DEGVAG",2,3,"1999HE695"
"554","Narnia",6,1999,"XXXcarex",2,5.5,"1999HE696"
"555","Narnia",6,1999,"XXXluzula",2,9.5,"1999HE697"
"556","Narnia",6,1999,"YALPUL",2,6,"1999HE698"
"557","Narnia",6,1999,"DRYINT",2,6,"1999HE699"
"558","Narnia",6,1999,"DEGVAG",3,8.5,"1999HE6910"
"559","Narnia",6,1999,"DEGVAG",2,4,"1999HE6101"
"560","Narnia",6,1999,"XXXlitter",2,0,"1999HE6102"
"561","Narnia",6,1999,"XXXothermoss",2,0,"1999HE6103"
"562","Narnia",6,1999,"XXXothermoss",2,0,"1999HE6104"
"563","Narnia",6,1999,"YALPUL",2,0,"1999HE6105"
"564","Narnia",6,1999,"YALPUL",2,9,"1999HE6106"
"565","Narnia",6,1999,"CETCUC",2,0,"1999HE6107"
"566","Narnia",6,1999,"DRYINT",2,0.5,"1999HE6108"
"567","Narnia",6,1999,"XXXlitter",2,0,"1999HE6109"
"568","Narnia",6,1999,"XXXcarex",2,9,"1999HE61010"
"569","Narnia",1,2004,"YALPHL",2,4.5,"2004HE111"
"570","Narnia",1,2004,"DEGVAG",2,13.5,"2004HE112"
"571","Narnia",1,2004,"DEGVAG",3,11,"2004HE113"
"572","Narnia",1,2004,"DEGVAG",2,1.5,"2004HE115"
"573","Narnia",1,2004,"DEGVAG",2,9.5,"2004HE116"
"574","Narnia",1,2004,"DEGVAG",2,0.5,"2004HE117"
"575","Narnia",1,2004,"DEGVAG",2,6,"2004HE118"
"576","Narnia",1,2004,"DEGVAG",3,3,"2004HE119"
"577","Narnia",1,2004,"DEGVAG",2,6,"2004HE1110"
"578","Narnia",1,2004,"CETCUC",2,1.5,"2004HE121"
"579","Narnia",1,2004,"YALPUL",2,5.5,"2004HE122"
"580","Narnia",1,2004,"DEGVAG",3,5.5,"2004HE124"
"581","Narnia",1,2004,"DEGVAG",3,3.5,"2004HE125"
"582","Narnia",1,2004,"DEGVAG",3,4.5,"2004HE126"
"583","Narnia",1,2004,"DEGVAG",3,11.5,"2004HE128"
"584","Narnia",1,2004,"DEGVAG",5,4,"2004HE129"
"585","Narnia",1,2004,"DEGVAG",3,4,"2004HE1210"
"586","Narnia",1,2004,"YALRET",2,1.5,"2004HE131"
"587","Narnia",1,2004,"DEGVAG",2,3,"2004HE132"
"588","Narnia",1,2004,"DEGVAG",2,6,"2004HE133"
"589","Narnia",1,2004,"DEGVAG",3,5.5,"2004HE134"
"590","Narnia",1,2004,"DEGVAG",2,4.5,"2004HE135"
"591","Narnia",1,2004,"YALPUL",2,5,"2004HE136"
"592","Narnia",1,2004,"DEGVAG",3,3,"2004HE137"
"593","Narnia",1,2004,"DEGVAG",3,5,"2004HE138"
"594","Narnia",1,2004,"DEGVAG",2,9,"2004HE139"
"595","Narnia",1,2004,"DEGVAG",2,6,"2004HE1310"
"596","Narnia",1,2004,"YALRET",2,3,"2004HE141"
"597","Narnia",1,2004,"THASUB",2,0,"2004HE142"
"598","Narnia",1,2004,"DEGVAG",2,8,"2004HE143"
"599","Narnia",1,2004,"DEGVAG",2,0.5,"2004HE144"
"600","Narnia",1,2004,"YALPHL",2,0,"2004HE145"
"601","Narnia",1,2004,"DEGVAG",2,6.5,"2004HE146"
"602","Narnia",1,2004,"DEGVAG",2,6,"2004HE1410"
"603","Narnia",1,2004,"DEGVAG",2,3,"2004HE151"
"604","Narnia",1,2004,"DEGVAG",2,3.5,"2004HE152"
"605","Narnia",1,2004,"XXXotherlichen",2,3,"2004HE153"
"606","Narnia",1,2004,"XXXothermoss",2,0,"2004HE154"
"607","Narnia",1,2004,"PEDVER",2,4,"2004HE155"
"608","Narnia",1,2004,"HIEALP",2,4.5,"2004HE156"
"609","Narnia",1,2004,"DEGVAG",2,3,"2004HE157"
"610","Narnia",1,2004,"DEGVAG",2,6,"2004HE158"
"611","Narnia",1,2004,"DEGVAG",6,4,"2004HE159"
"612","Narnia",1,2004,"DEGVAG",2,6,"2004HE1510"
"613","Narnia",1,2004,"DEGVAG",2,4,"2004HE161"
"614","Narnia",1,2004,"YALPUL",2,9,"2004HE162"
"615","Narnia",1,2004,"DEGVAG",2,4,"2004HE163"
"616","Narnia",1,2004,"XXXothermoss",2,0,"2004HE164"
"617","Narnia",1,2004,"DEGVAG",2,0,"2004HE165"
"618","Narnia",1,2004,"SENATR",2,15.5,"2004HE166"
"619","Narnia",1,2004,"XXXbareground",2,0,"2004HE167"
"620","Narnia",1,2004,"YALPHL",2,0,"2004HE168"
"621","Narnia",1,2004,"DEGVAG",2,5,"2004HE169"
"622","Narnia",1,2004,"DRYINT",2,1,"2004HE1610"
"623","Narnia",1,2004,"DEGVAG",2,6.5,"2004HE171"
"624","Narnia",1,2004,"DEGVAG",2,16,"2004HE173"
"625","Narnia",1,2004,"YALPUL",2,9,"2004HE174"
"626","Narnia",1,2004,"DEGVAG",2,13,"2004HE175"
"627","Narnia",1,2004,"DEGVAG",2,3.5,"2004HE176"
"628","Narnia",1,2004,"DEGVAG",2,13,"2004HE177"
"629","Narnia",1,2004,"DEGVAG",2,1.5,"2004HE178"
"630","Narnia",1,2004,"XXXbareground",2,0,"2004HE179"
"631","Narnia",1,2004,"POLBIS",2,1.5,"2004HE1710"
"632","Narnia",1,2004,"DEGVAG",2,5,"2004HE181"
"633","Narnia",1,2004,"DEGVAG",2,33,"2004HE182"
"634","Narnia",1,2004,"DEGVAG",5,5,"2004HE183"
"635","Narnia",1,2004,"DEGVAG",2,3,"2004HE184"
"636","Narnia",1,2004,"DEGVAG",2,3,"2004HE185"
"637","Narnia",1,2004,"DEGVAG",2,6.5,"2004HE186"
"638","Narnia",1,2004,"FESBAF",2,13,"2004HE187"
"639","Narnia",1,2004,"DEGVAG",2,1.5,"2004HE188"
"640","Narnia",1,2004,"XXXbareground",2,0,"2004HE189"
"641","Narnia",1,2004,"DEGVAG",2,3,"2004HE1810"
"642","Narnia",1,2004,"DEGVAG",2,5.5,"2004HE191"
"643","Narnia",1,2004,"DEGVAG",2,10.5,"2004HE192"
"644","Narnia",1,2004,"DEGVAG",5,5.5,"2004HE193"
"645","Narnia",1,2004,"DEGVAG",2,3,"2004HE194"
"646","Narnia",1,2004,"DEGVAG",2,8,"2004HE195"
"647","Narnia",1,2004,"POLBIS",2,31,"2004HE196"
"648","Narnia",1,2004,"YALRET",2,11.5,"2004HE197"
"649","Narnia",1,2004,"XXXlitter",2,0,"2004HE198"
"650","Narnia",1,2004,"DEGVAG",2,3,"2004HE199"
"651","Narnia",1,2004,"DEGVAG",5,5,"2004HE1910"
"652","Narnia",1,2004,"DEGVAG",2,3,"2004HE1101"
"653","Narnia",1,2004,"DEGVAG",5,8.5,"2004HE1102"
"654","Narnia",1,2004,"DEGVAG",2,6.5,"2004HE1103"
"655","Narnia",1,2004,"DEGVAG",2,3,"2004HE1104"
"656","Narnia",1,2004,"DEGVAG",2,9,"2004HE1105"
"657","Narnia",1,2004,"YALPHL",2,3,"2004HE1106"
"658","Narnia",1,2004,"XXXothermoss",2,0,"2004HE1107"
"659","Narnia",1,2004,"YALPHL",2,0.5,"2004HE1108"
"660","Narnia",1,2004,"DEGVAG",5,8,"2004HE1109"
"661","Narnia",2,2004,"XXXluzula",2,4,"2004HE211"
"662","Narnia",2,2004,"XXXluzula",2,3.5,"2004HE212"
"663","Narnia",2,2004,"STELON",2,1,"2004HE213"
"664","Narnia",2,2004,"YALPUL",2,5,"2004HE214"
"665","Narnia",2,2004,"XXXbareground",2,0,"2004HE215"
"666","Narnia",2,2004,"YALPUL",2,4.5,"2004HE216"
"667","Narnia",2,2004,"THASUB",2,1,"2004HE217"
"668","Narnia",2,2004,"DRYINT",2,1,"2004HE218"
"669","Narnia",2,2004,"XXXlitter",2,0,"2004HE219"
"670","Narnia",2,2004,"XXXotherlichen",2,1.5,"2004HE2110"
"671","Narnia",2,2004,"XXXluzula",2,1,"2004HE221"
"672","Narnia",2,2004,"YALPUL",2,6.5,"2004HE222"
"673","Narnia",2,2004,"YALRET",2,3,"2004HE223"
"674","Narnia",2,2004,"POLBIS",2,3,"2004HE224"
"675","Narnia",2,2004,"XXXbareground",2,0,"2004HE225"
"676","Narnia",2,2004,"YALPUL",2,3.5,"2004HE226"
"677","Narnia",2,2004,"ARCLAT",2,1.5,"2004HE227"
"678","Narnia",2,2004,"YALPUL",2,1,"2004HE228"
"679","Narnia",2,2004,"YALPUL",2,1,"2004HE229"
"680","Narnia",2,2004,"YALPUL",2,1.5,"2004HE2210"
"681","Narnia",2,2004,"YALRET",2,3,"2004HE231"
"682","Narnia",2,2004,"DEGVAG",2,1.5,"2004HE233"
"683","Narnia",2,2004,"XXXbareground",2,0,"2004HE234"
"684","Narnia",2,2004,"XXXbareground",2,0,"2004HE235"
"685","Narnia",2,2004,"XXXbareground",2,0,"2004HE236"
"686","Narnia",2,2004,"YALPUL",2,3,"2004HE238"
"687","Narnia",2,2004,"YALPUL",3,10,"2004HE239"
"688","Narnia",2,2004,"YALPUL",2,11,"2004HE2310"
"689","Narnia",2,2004,"YALPUL",2,6,"2004HE241"
"690","Narnia",2,2004,"XXXbareground",2,0,"2004HE242"
"691","Narnia",2,2004,"XXXbareground",2,0,"2004HE244"
"692","Narnia",2,2004,"XXXbareground",2,0,"2004HE245"
"693","Narnia",2,2004,"XXXbareground",2,0,"2004HE246"
"694","Narnia",2,2004,"XXXlitter",2,0,"2004HE247"
"695","Narnia",2,2004,"YALPUL",2,6.5,"2004HE248"
"696","Narnia",2,2004,"DEGVAG",2,9,"2004HE249"
"697","Narnia",2,2004,"YALPUL",2,5,"2004HE2410"
"698","Narnia",2,2004,"YALRET",2,0.5,"2004HE251"
"699","Narnia",2,2004,"XXXbareground",2,0,"2004HE252"
"700","Narnia",2,2004,"ARCLAT",2,4,"2004HE253"
"701","Narnia",2,2004,"ARCLAT",2,8,"2004HE254"
"702","Narnia",2,2004,"XXXotherherb",2,3.5,"2004HE255"
"703","Narnia",2,2004,"DEGVAG",2,6.5,"2004HE257"
"704","Narnia",2,2004,"DEGVAG",3,8,"2004HE258"
"705","Narnia",2,2004,"XXXlitter",2,0,"2004HE259"
"706","Narnia",2,2004,"YALPUL",2,4,"2004HE2510"
"707","Narnia",2,2004,"YALPUL",2,6,"2004HE261"
"708","Narnia",2,2004,"SENATR",2,4,"2004HE262"
"709","Narnia",2,2004,"YALRET",2,3,"2004HE263"
"710","Narnia",2,2004,"ARCLAT",2,10,"2004HE264"
"711","Narnia",2,2004,"ARCLAT",2,9.5,"2004HE265"
"712","Narnia",2,2004,"DEGVAG",2,4,"2004HE266"
"713","Narnia",2,2004,"DEGVAG",5,4,"2004HE267"
"714","Narnia",2,2004,"DEGVAG",2,10,"2004HE268"
"715","Narnia",2,2004,"DEGVAG",2,3.5,"2004HE269"
"716","Narnia",2,2004,"DEGVAG",2,6.5,"2004HE2610"
"717","Narnia",2,2004,"POLBIS",2,5,"2004HE271"
"718","Narnia",2,2004,"YALPUL",2,6,"2004HE272"
"719","Narnia",2,2004,"XXXlitter",2,0,"2004HE273"
"720","Narnia",2,2004,"XXXkobresia",2,3,"2004HE274"
"721","Narnia",2,2004,"YALPHL",2,1,"2004HE275"
"722","Narnia",2,2004,"DEGVAG",2,5.5,"2004HE276"
"723","Narnia",2,2004,"DEGVAG",2,3,"2004HE277"
"724","Narnia",2,2004,"DEGVAG",2,6,"2004HE278"
"725","Narnia",2,2004,"DEGVAG",2,8,"2004HE279"
"726","Narnia",2,2004,"POLBIS",2,4,"2004HE281"
"727","Narnia",2,2004,"YALPUL",2,10,"2004HE282"
"728","Narnia",2,2004,"SAUANG",2,4,"2004HE283"
"729","Narnia",2,2004,"YALRET",2,1,"2004HE284"
"730","Narnia",2,2004,"XXXlitter",2,0,"2004HE285"
"731","Narnia",2,2004,"SAUANG",2,1.5,"2004HE286"
"732","Narnia",2,2004,"DEGVAG",3,4.5,"2004HE287"
"733","Narnia",2,2004,"DEGVAG",2,5,"2004HE288"
"734","Narnia",2,2004,"DEGVAG",2,3,"2004HE289"
"735","Narnia",2,2004,"YALPUL",2,11.5,"2004HE2810"
"736","Narnia",2,2004,"DEGVAG",2,0,"2004HE291"
"737","Narnia",2,2004,"DEGVAG",2,5.5,"2004HE292"
"738","Narnia",2,2004,"YALPUL",2,5,"2004HE293"
"739","Narnia",2,2004,"ARCLAT",2,6,"2004HE294"
"740","Narnia",2,2004,"PEDLAN",2,0,"2004HE295"
"741","Narnia",2,2004,"YALPUL",2,5,"2004HE296"
"742","Narnia",2,2004,"YALPUL",2,10.5,"2004HE297"
"743","Narnia",2,2004,"DEGVAG",2,6.5,"2004HE298"
"744","Narnia",2,2004,"DEGVAG",2,1,"2004HE299"
"745","Narnia",2,2004,"DEGVAG",2,8,"2004HE2910"
"746","Narnia",2,2004,"DEGVAG",2,5,"2004HE2101"
"747","Narnia",2,2004,"DEGVAG",2,9,"2004HE2102"
"748","Narnia",2,2004,"SAUANG",2,3,"2004HE2103"
"749","Narnia",2,2004,"ARCLAT",2,16,"2004HE2104"
"750","Narnia",2,2004,"DEGVAG",2,30,"2004HE2105"
"751","Narnia",2,2004,"DEGVAG",2,11,"2004HE2106"
"752","Narnia",2,2004,"DEGVAG",2,6.5,"2004HE2107"
"753","Narnia",2,2004,"DEGVAG",3,6.5,"2004HE2108"
"754","Narnia",2,2004,"ARCLAT",2,9.5,"2004HE2109"
"755","Narnia",2,2004,"ARCLAT",2,14.5,"2004HE21010"
"756","Narnia",3,2004,"XXXlitter",2,0,"2004HE311"
"757","Narnia",3,2004,"YALPUL",2,6.5,"2004HE312"
"758","Narnia",3,2004,"YALPUL",2,5.5,"2004HE313"
"759","Narnia",3,2004,"DEGVAG",2,3,"2004HE315"
"760","Narnia",3,2004,"DEGVAG",5,5,"2004HE316"
"761","Narnia",3,2004,"DEGVAG",5,9,"2004HE317"
"762","Narnia",3,2004,"DEGVAG",2,6,"2004HE318"
"763","Narnia",3,2004,"YALPUL",2,3,"2004HE319"
"764","Narnia",3,2004,"PYRGRA",2,3,"2004HE3110"
"765","Narnia",3,2004,"YALPUL",2,4,"2004HE321"
"766","Narnia",3,2004,"DEGVAG",2,8,"2004HE322"
"767","Narnia",3,2004,"DEGVAG",2,6,"2004HE323"
"768","Narnia",3,2004,"DEGVAG",3,9.5,"2004HE324"
"769","Narnia",3,2004,"DEGVAG",5,6,"2004HE325"
"770","Narnia",3,2004,"DEGVAG",5,5,"2004HE326"
"771","Narnia",3,2004,"DEGVAG",5,5,"2004HE327"
"772","Narnia",3,2004,"DEGVAG",2,6,"2004HE328"
"773","Narnia",3,2004,"DEGANG",2,4,"2004HE329"
"774","Narnia",3,2004,"DEGANG",2,9.5,"2004HE3210"
"775","Narnia",3,2004,"XXXothermoss",2,0,"2004HE331"
"776","Narnia",3,2004,"DEGVAG",2,0,"2004HE332"
"777","Narnia",3,2004,"DEGVAG",2,9.5,"2004HE333"
"778","Narnia",3,2004,"DEGVAG",2,0,"2004HE334"
"779","Narnia",3,2004,"DEGVAG",3,9,"2004HE335"
"780","Narnia",3,2004,"DEGVAG",3,5.5,"2004HE336"
"781","Narnia",3,2004,"DEGVAG",2,4,"2004HE337"
"782","Narnia",3,2004,"DEGVAG",2,3,"2004HE338"
"783","Narnia",3,2004,"XXXotherlichen",2,1,"2004HE339"
"784","Narnia",3,2004,"DEGANG",2,3,"2004HE3310"
"785","Narnia",3,2004,"POLVIV",2,5.5,"2004HE341"
"786","Narnia",3,2004,"DEGVAG",3,3,"2004HE342"
"787","Narnia",3,2004,"XXXlitter",2,0,"2004HE344"
"788","Narnia",3,2004,"DEGVAG",2,5,"2004HE345"
"789","Narnia",3,2004,"DEGVAG",2,9,"2004HE346"
"790","Narnia",3,2004,"DEGVAG",2,4,"2004HE347"
"791","Narnia",3,2004,"XXXotherlichen",2,1,"2004HE348"
"792","Narnia",3,2004,"DEGANG",2,8,"2004HE349"
"793","Narnia",3,2004,"THASUB",2,3,"2004HE3410"
"794","Narnia",3,2004,"ARCLAT",2,8.5,"2004HE351"
"795","Narnia",3,2004,"STELON",2,3,"2004HE352"
"796","Narnia",3,2004,"POAARC",2,1.5,"2004HE353"
"797","Narnia",3,2004,"PYRGRA",2,1.5,"2004HE354"
"798","Narnia",3,2004,"XXXlitter",2,0,"2004HE355"
"799","Narnia",3,2004,"XXXothermoss",2,0,"2004HE356"
"800","Narnia",3,2004,"XXXlitter",2,0,"2004HE357"
"801","Narnia",3,2004,"XXXothermoss",2,0,"2004HE358"
"802","Narnia",3,2004,"DEGANG",2,9.5,"2004HE359"
"803","Narnia",3,2004,"DEGANG",2,4.5,"2004HE3510"
"804","Narnia",3,2004,"YALPUL",2,4,"2004HE361"
"805","Narnia",3,2004,"DEGVAG",2,3,"2004HE362"
"806","Narnia",3,2004,"DEGANG",2,1.5,"2004HE363"
"807","Narnia",3,2004,"XXXpeltigera",2,0,"2004HE364"
"808","Narnia",3,2004,"CETISL",2,1,"2004HE365"
"809","Narnia",3,2004,"XXXothermoss",2,0,"2004HE366"
"810","Narnia",3,2004,"XXXlitter",2,0,"2004HE367"
"811","Narnia",3,2004,"DEGANG",2,3,"2004HE368"
"812","Narnia",3,2004,"PYRGRA",2,1,"2004HE369"
"813","Narnia",3,2004,"PYRGRA",2,1.5,"2004HE3610"
"814","Narnia",3,2004,"DEGANG",2,6.5,"2004HE371"
"815","Narnia",3,2004,"XXXbareground",2,0,"2004HE372"
"816","Narnia",3,2004,"PYRGRA",2,1.5,"2004HE373"
"817","Narnia",3,2004,"XXXlitter",2,0,"2004HE374"
"818","Narnia",3,2004,"YALPUL",2,10.5,"2004HE375"
"819","Narnia",3,2004,"DEGVAG",2,8,"2004HE376"
"820","Narnia",3,2004,"DEGVAG",2,6,"2004HE377"
"821","Narnia",3,2004,"DEGVAG",2,0,"2004HE378"
"822","Narnia",3,2004,"YALRET",2,3,"2004HE379"
"823","Narnia",3,2004,"THASUB",2,1,"2004HE3710"
"824","Narnia",3,2004,"DEGANG",2,3.5,"2004HE381"
"825","Narnia",3,2004,"DEGVAG",2,4,"2004HE382"
"826","Narnia",3,2004,"DEGANG",2,3.5,"2004HE383"
"827","Narnia",3,2004,"DEGVAG",2,0,"2004HE384"
"828","Narnia",3,2004,"DEGVAG",2,4,"2004HE385"
"829","Narnia",3,2004,"DEGVAG",2,3,"2004HE386"
"830","Narnia",3,2004,"DEGVAG",3,4.5,"2004HE387"
"831","Narnia",3,2004,"DEGANG",2,0,"2004HE388"
"832","Narnia",3,2004,"ARCLAT",2,3,"2004HE389"
"833","Narnia",3,2004,"POLBIS",2,4,"2004HE3810"
